Time,Var,alcohol,average_wages,cancer,employment_rate,happiness,life_at_birth,life_at_old,obese,pollution,smokers,social_spending,suicide,hours_worked,gdp,education
2008,alcohol,1.0,0.5618571059228519,0.5861807261646806,0.291859222337488,0.2917990696027582,0.14389814968636827,0.0738937373263301,0.01665373507773519,-0.28432335151285193,0.412912457387301,0.2558194888727323,0.5396213288766373,-0.2843285904120676,0.3598382009251857,0.5882415962185817
2008,average_wages,0.5618571059228519,1.0,0.6186150721067256,-0.10541917561632118,-0.16620351699812827,-0.16292679374394314,0.13529572278562974,-0.14586537542270772,-0.2604347321813744,0.4918378134821604,-0.08405359388368629,0.46811441313302843,-0.2604332373620987,0.10276759298231436,0.8404903353266583
2008,cancer,0.5861807261646806,0.6186150721067256,1.0,0.08823231577065212,-0.009036432390912104,0.04734342644700155,0.0475571014007672,-0.0129914140030452,-0.35028395914813704,0.5698093349866632,-0.0498797256386799,0.39397112125041095,-0.35028394901073023,0.11159220797246965,0.6019089068275987
2008,employment_rate,0.291859222337488,-0.10541917561632118,0.08823231577065212,1.0,0.3098765168915146,0.6018616523421839,0.49156526964765124,-0.027026484153044688,-0.5730726837041892,-0.24775876775950142,0.3672144640238642,0.1374341923011596,-0.5727382679029509,0.5702589462734549,0.39544472422091426
2008,happiness,0.2917990696027582,-0.16620351699812827,-0.009036432390912104,0.3098765168915146,1.0,0.6858957165747115,0.1549468675671296,0.43884156995062834,-0.38733156356734,-0.39947307454662984,0.6782415233874418,-0.5548792486321543,-0.3873301797750406,0.725164765986349,0.09701994179053527
2008,life_at_birth,0.14389814968636827,-0.16292679374394314,0.04734342644700155,0.6018616523421839,0.6858957165747115,1.0,0.6024713248150704,-0.35170291091310046,-0.36301234168045987,0.05280671498894433,0.5692113515641993,-0.021254688356306055,-0.3630117519077861,0.6322428758035273,0.21909705878950977
2008,life_at_old,0.0738937373263301,0.13529572278562974,0.0475571014007672,0.49156526964765124,0.1549468675671296,0.6024713248150704,1.0,-0.2786606392767519,-0.5866560157189824,0.36698277265424556,0.46227532191059134,-0.09123550612439459,-0.5866546987989463,0.522539050900855,0.2834215962184461
2008,obese,0.01665373507773519,-0.14586537542270772,-0.0129914140030452,-0.027026484153044688,0.43884156995062834,-0.35170291091310046,-0.2786606392767519,1.0,-0.042192356405736105,-0.21616888431319134,0.03256599284843411,-0.6758308623063027,-0.042192728195268335,0.05034008933335933,-0.13845866557587336
2008,pollution,-0.28432335151285193,-0.2604347321813744,-0.35028395914813704,-0.5730726837041892,-0.38733156356734,-0.36301234168045987,-0.5866560157189824,-0.042192356405736105,1.0,-0.05694778449184012,-0.7175880666260188,0.05540626398135944,0.9999999997890255,-0.6363591448471394,-0.3562502951608995
2008,smokers,0.412912457387301,0.4918378134821604,0.5698093349866632,-0.24775876775950142,-0.39947307454662984,0.05280671498894433,0.36698277265424556,-0.21616888431319134,-0.05694778449184012,1.0,-0.13015482917364576,0.27165573587850955,-0.056949158516583984,0.057005696366912516,0.20905170193692435
2008,social_spending,0.2558194888727323,-0.08405359388368629,-0.0498797256386799,0.3672144640238642,0.6782415233874418,0.5692113515641993,0.46227532191059134,0.03256599284843411,-0.7175880666260188,-0.13015482917364576,1.0,-0.2621662224534365,-0.7176238616720313,0.8770557804170713,0.09351134685648596
2008,suicide,0.5396213288766373,0.46811441313302843,0.39397112125041095,0.1374341923011596,-0.5548792486321543,-0.021254688356306055,-0.09123550612439459,-0.6758308623063027,0.05540626398135944,0.27165573587850955,-0.2621662224534365,1.0,0.05540428516252332,-0.05206491030103459,0.5335318850859773
2008,time,,,,,,,,,,,,,,,
2008,hours_worked,-0.2843285904120676,-0.2604332373620987,-0.35028394901073023,-0.5727382679029509,-0.3873301797750406,-0.3630117519077861,-0.5866546987989463,-0.042192728195268335,0.9999999997890255,-0.056949158516583984,-0.7176238616720313,0.05540428516252332,1.0,-0.6363596403344752,-0.356247592545759
2008,gdp,0.3598382009251857,0.10276759298231436,0.11159220797246965,0.5702589462734549,0.725164765986349,0.6322428758035273,0.522539050900855,0.05034008933335933,-0.6363591448471394,0.057005696366912516,0.8770557804170713,-0.05206491030103459,-0.6363596403344752,1.0,0.3873368595536055
2008,education,0.5882415962185817,0.8404903353266583,0.6019089068275987,0.39544472422091426,0.09701994179053527,0.21909705878950977,0.2834215962184461,-0.13845866557587336,-0.3562502951608995,0.20905170193692435,0.09351134685648596,0.5335318850859773,-0.356247592545759,0.3873368595536055,1.0
